  preface 1: div: head	MS::28:37:54: 8, 8, 0	28::MS:37:54: 8, 5, 8	37::MS:28:54: 8, 5, 8	54::MS:28:37: 0, 8, 8
act 5 scene 1: sp: l 1987	MS::28:37:54: 44, 44, 44	28::MS:37:54: 44, 0, 0	37::MS:28:54: 44, 0, 0	54::MS:28:37: 44, 0, 0
act 5 scene 1: sp: l 1988	MS::28:37:54: 39, 39, 39	28::MS:37:54: 39, 0, 0	37::MS:28:54: 39, 0, 0	54::MS:28:37: 39, 0, 0
act 5 scene 1: sp: l 1989	MS::28:37:54: 45, 45, 45	28::MS:37:54: 45, 0, 0	37::MS:28:54: 45, 0, 0	54::MS:28:37: 45, 0, 0
act 5 scene 1: sp: l 1990	MS::28:37:54: 42, 42, 42	28::MS:37:54: 42, 0, 0	37::MS:28:54: 42, 0, 0	54::MS:28:37: 42, 0, 0
act 5 scene 1: sp: l 1991	MS::28:37:54: 50, 50, 50	28::MS:37:54: 50, 0, 0	37::MS:28:54: 50, 0, 0	54::MS:28:37: 50, 0, 0
act 5 scene 1: sp: l 1992	MS::28:37:54: 43, 43, 43	28::MS:37:54: 43, 0, 0	37::MS:28:54: 43, 0, 0	54::MS:28:37: 43, 0, 0
act 5 scene 1: sp: l 1993	MS::28:37:54: 42, 42, 42	28::MS:37:54: 42, 0, 0	37::MS:28:54: 42, 0, 0	54::MS:28:37: 42, 0, 0
act 5 scene 1: sp: l 1994	MS::28:37:54: 40, 40, 40	28::MS:37:54: 40, 0, 0	37::MS:28:54: 40, 0, 0	54::MS:28:37: 40, 0, 0
act 5 scene 1: sp: l 1995	MS::28:37:54: 36, 36, 36	28::MS:37:54: 36, 0, 0	37::MS:28:54: 36, 0, 0	54::MS:28:37: 36, 0, 0
act 5 scene 1: sp: l 1996	MS::28:37:54: 31, 31, 31	28::MS:37:54: 31, 0, 0	37::MS:28:54: 31, 0, 0	54::MS:28:37: 31, 0, 0
act 5 scene 1: sp: l 1997	MS::28:37:54: 7, 7, 7	28::MS:37:54: 7, 0, 0	37::MS:28:54: 7, 0, 0	54::MS:28:37: 7, 0, 0
act 5 scene 1: sp: l 1998	MS::28:37:54: 2, 2, 2	28::MS:37:54: 2, 0, 0	37::MS:28:54: 2, 0, 0	54::MS:28:37: 2, 0, 0
act 5 scene 1: sp: l 1999	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 1999	MS::28:37:54: 2, 2, 1	28::MS:37:54: 2, 0, 1	37::MS:28:54: 2, 0, 1	54::MS:28:37: 1, 1, 1
act 5 scene 1: sp: l 2001	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2001	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2002	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2002	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2003	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2003	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2004	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2006	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2006	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2009	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2010	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2013	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 16, 16, 13	28::MS:37:54: 16, 0, 4	37::MS:28:54: 16, 0, 4	54::MS:28:37: 13, 4, 4
act 5 scene 1: sp: l 2017	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2020	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2020	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2021	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: l: stage	MS::28:37:54: 12, 12, 12	28::MS:37:54: 12, 0, 0	37::MS:28:54: 12, 0, 0	54::MS:28:37: 12, 0, 0
act 5 scene 1: sp: l 2024	MS::28:37:54: 3, 3, 1	28::MS:37:54: 3, 0, 2	37::MS:28:54: 3, 0, 2	54::MS:28:37: 1, 2, 2
act 5 scene 1: sp: l 2025	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2025	MS::28:37:54: 5, 5, 5	28::MS:37:54: 5, 0, 0	37::MS:28:54: 5, 0, 0	54::MS:28:37: 5, 0, 0
act 5 scene 1: sp: l 2026	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2027	MS::28:37:54: 0, 0, 0	28::MS:37:54: 0, 0, 0	37::MS:28:54: 0, 0, 0	54::MS:28:37: 0, 0, 0
act 5 scene 1: sp: l 2028	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2029	MS::28:37:54: 0, 0, 0	28::MS:37:54: 0, 0, 0	37::MS:28:54: 0, 0, 0	54::MS:28:37: 0, 0, 0
act 5 scene 1: sp: l 2030	MS::28:37:54: 4, 4, 1	28::MS:37:54: 4, 0, 3	37::MS:28:54: 4, 0, 3	54::MS:28:37: 1, 3, 3
act 5 scene 1: sp: l 2031	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2033	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2034	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2034	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2036	MS::28:37:54: 15, 15, 15	28::MS:37:54: 15, 0, 0	37::MS:28:54: 15, 0, 0	54::MS:28:37: 15, 0, 0
act 5 scene 1: sp: l 2037	MS::28:37:54: 38, 38, 38	28::MS:37:54: 38, 0, 0	37::MS:28:54: 38, 0, 0	54::MS:28:37: 38, 0, 0
act 5 scene 1: sp: l 2038	MS::28:37:54: 38, 38, 38	28::MS:37:54: 38, 0, 0	37::MS:28:54: 38, 0, 0	54::MS:28:37: 38, 0, 0
act 5 scene 1: sp: l 2039	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2042	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2044	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2044	MS::28:37:54: 0, 0, 1	28::MS:37:54: 0, 0, 1	37::MS:28:54: 0, 0, 1	54::MS:28:37: 1, 1, 1
act 5 scene 1: sp: l 2045	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2045	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2048	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2049	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2049	MS::28:37:54: 20, 20, 0	28::MS:37:54: 20, 0, 20	37::MS:28:54: 20, 0, 20	54::MS:28:37: 0, 20, 20
act 5 scene 1: div: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2050	MS::28:37:54: 2, 2, 2	28::MS:37:54: 2, 0, 0	37::MS:28:54: 2, 0, 0	54::MS:28:37: 2, 0, 0
act 5 scene 1: sp: l 2053	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: stage	MS::28:37:54: 22, 22, 22	28::MS:37:54: 22, 0, 0	37::MS:28:54: 22, 0, 0	54::MS:28:37: 22, 0, 0
act 5 scene 1: sp: l 2056	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2058	MS::28:37:54: 24, 24, 24	28::MS:37:54: 24, 0, 0	37::MS:28:54: 24, 0, 0	54::MS:28:37: 24, 0, 0
act 5 scene 1: sp: l 2059	MS::28:37:54: 44, 44, 44	28::MS:37:54: 44, 0, 0	37::MS:28:54: 44, 0, 0	54::MS:28:37: 44, 0, 0
act 5 scene 1: sp: l 2060	MS::28:37:54: 44, 44, 44	28::MS:37:54: 44, 0, 0	37::MS:28:54: 44, 0, 0	54::MS:28:37: 44, 0, 0
act 5 scene 1: sp: l 2061	MS::28:37:54: 16, 16, 16	28::MS:37:54: 16, 0, 0	37::MS:28:54: 16, 0, 0	54::MS:28:37: 16, 0, 0
act 5 scene 1: sp: l 2062	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2062	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2063	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2064	MS::28:37:54: 21, 21, 21	28::MS:37:54: 21, 0, 0	37::MS:28:54: 21, 0, 0	54::MS:28:37: 21, 0, 0
act 5 scene 1: sp: l 2065	MS::28:37:54: 38, 38, 38	28::MS:37:54: 38, 0, 0	37::MS:28:54: 38, 0, 0	54::MS:28:37: 38, 0, 0
act 5 scene 1: sp: l 2066	MS::28:37:54: 35, 35, 35	28::MS:37:54: 35, 0, 0	37::MS:28:54: 35, 0, 0	54::MS:28:37: 35, 0, 0
act 5 scene 1: sp: l 2067	MS::28:37:54: 31, 31, 31	28::MS:37:54: 31, 0, 0	37::MS:28:54: 31, 0, 0	54::MS:28:37: 31, 0, 0
act 5 scene 1: sp: l 2068	MS::28:37:54: 24, 24, 22	28::MS:37:54: 24, 0, 2	37::MS:28:54: 24, 0, 2	54::MS:28:37: 22, 2, 2
act 5 scene 1: sp: l 2069	MS::28:37:54: 49, 49, 49	28::MS:37:54: 49, 0, 0	37::MS:28:54: 49, 0, 0	54::MS:28:37: 49, 0, 0
act 5 scene 1: sp: l 2070	MS::28:37:54: 26, 26, 24	28::MS:37:54: 26, 0, 2	37::MS:28:54: 26, 0, 2	54::MS:28:37: 24, 2, 2
act 5 scene 1: sp: l 2071	MS::28:37:54: 18, 18, 16	28::MS:37:54: 18, 0, 2	37::MS:28:54: 18, 0, 2	54::MS:28:37: 16, 2, 2
act 5 scene 1: sp: l 2072	MS::28:37:54: 50, 50, 50	28::MS:37:54: 50, 0, 0	37::MS:28:54: 50, 0, 0	54::MS:28:37: 50, 0, 0
act 5 scene 1: sp: l 2073	MS::28:37:54: 48, 48, 48	28::MS:37:54: 48, 0, 0	37::MS:28:54: 48, 0, 0	54::MS:28:37: 48, 0, 0
act 5 scene 1: sp: l 2074	MS::28:37:54: 33, 33, 31	28::MS:37:54: 33, 0, 2	37::MS:28:54: 33, 0, 2	54::MS:28:37: 31, 2, 2
act 5 scene 1: sp: l 2075	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2075	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2076	MS::28:37:54: 3, 3, 3	28::MS:37:54: 3, 0, 0	37::MS:28:54: 3, 0, 0	54::MS:28:37: 3, 0, 0
act 5 scene 1: sp: l 2077	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2079	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2079	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2080	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2081	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2082	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2083	MS::28:37:54: 8, 8, 8	28::MS:37:54: 8, 0, 0	37::MS:28:54: 8, 0, 0	54::MS:28:37: 8, 0, 0
act 5 scene 1: sp: l 2083	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2084	MS::28:37:54: 21, 21, 19	28::MS:37:54: 21, 0, 2	37::MS:28:54: 21, 0, 2	54::MS:28:37: 19, 2, 2
act 5 scene 1: sp: l 2085	MS::28:37:54: 18, 18, 16	28::MS:37:54: 18, 0, 2	37::MS:28:54: 18, 0, 2	54::MS:28:37: 16, 2, 2
act 5 scene 1: sp: l 2086	MS::28:37:54: 34, 34, 32	28::MS:37:54: 34, 0, 2	37::MS:28:54: 34, 0, 2	54::MS:28:37: 32, 2, 2
act 5 scene 1: sp: l 2087	MS::28:37:54: 45, 45, 44	28::MS:37:54: 45, 0, 1	37::MS:28:54: 45, 0, 1	54::MS:28:37: 44, 1, 1
act 5 scene 1: sp: l 2088	MS::28:37:54: 43, 43, 43	28::MS:37:54: 43, 0, 0	37::MS:28:54: 43, 0, 0	54::MS:28:37: 43, 0, 0
act 5 scene 1: sp: l 2089	MS::28:37:54: 45, 45, 45	28::MS:37:54: 45, 0, 0	37::MS:28:54: 45, 0, 0	54::MS:28:37: 45, 0, 0
act 5 scene 1: sp: l 2090	MS::28:37:54: 45, 45, 45	28::MS:37:54: 45, 0, 0	37::MS:28:54: 45, 0, 0	54::MS:28:37: 45, 0, 0
act 5 scene 1: sp: l 2091	MS::28:37:54: 36, 36, 36	28::MS:37:54: 36, 0, 0	37::MS:28:54: 36, 0, 0	54::MS:28:37: 36, 0, 0
act 5 scene 1: sp: l 2092	MS::28:37:54: 40, 40, 40	28::MS:37:54: 40, 0, 0	37::MS:28:54: 40, 0, 0	54::MS:28:37: 40, 0, 0
act 5 scene 1: sp: l 2093	MS::28:37:54: 41, 41, 41	28::MS:37:54: 41, 0, 0	37::MS:28:54: 41, 0, 0	54::MS:28:37: 41, 0, 0
act 5 scene 1: sp: l 2094	MS::28:37:54: 47, 48, 48	28::MS:37:54: 47, 1, 1	37::MS:28:54: 48, 1, 0	54::MS:28:37: 48, 1, 0
act 5 scene 1: sp: l 2095	MS::28:37:54: 41, 41, 41	28::MS:37:54: 41, 0, 0	37::MS:28:54: 41, 0, 0	54::MS:28:37: 41, 0, 0
act 5 scene 1: sp: l 2096	MS::28:37:54: 49, 49, 49	28::MS:37:54: 49, 0, 0	37::MS:28:54: 49, 0, 0	54::MS:28:37: 49, 0, 0
act 5 scene 1: sp: l 2097	MS::28:37:54: 40, 40, 39	28::MS:37:54: 40, 0, 1	37::MS:28:54: 40, 0, 1	54::MS:28:37: 39, 1, 1
act 5 scene 1: sp: l 2098	MS::28:37:54: 43, 43, 42	28::MS:37:54: 43, 0, 1	37::MS:28:54: 43, 0, 1	54::MS:28:37: 42, 1, 1
act 5 scene 1: sp: l 2099	MS::28:37:54: 42, 42, 42	28::MS:37:54: 42, 0, 1	37::MS:28:54: 42, 0, 1	54::MS:28:37: 42, 1, 1
act 5 scene 1: sp: l 2100	MS::28:37:54: 40, 40, 40	28::MS:37:54: 40, 0, 0	37::MS:28:54: 40, 0, 0	54::MS:28:37: 40, 0, 0
act 5 scene 1: sp: l 2101	MS::28:37:54: 27, 27, 25	28::MS:37:54: 27, 0, 2	37::MS:28:54: 27, 0, 2	54::MS:28:37: 25, 2, 2
act 5 scene 1: sp: l 2102	MS::28:37:54: 16, 16, 16	28::MS:37:54: 16, 0, 12	37::MS:28:54: 16, 0, 12	54::MS:28:37: 16, 12, 12
act 5 scene 1: sp: l 2103	MS::28:37:54: 8, 8, 8	28::MS:37:54: 8, 0, 0	37::MS:28:54: 8, 0, 0	54::MS:28:37: 8, 0, 0
act 5 scene 1: sp: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2104	MS::28:37:54: 3, 3, 3	28::MS:37:54: 3, 0, 0	37::MS:28:54: 3, 0, 0	54::MS:28:37: 3, 0, 0
act 5 scene 1: sp: l 2105	MS::28:37:54: 2, 2, 0	28::MS:37:54: 2, 0, 2	37::MS:28:54: 2, 0, 2	54::MS:28:37: 0, 2, 2
act 5 scene 1: sp: l 2105	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2106	MS::28:37:54: 3, 3, 3	28::MS:37:54: 3, 0, 0	37::MS:28:54: 3, 0, 0	54::MS:28:37: 3, 0, 0
act 5 scene 1: sp: l 2109	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2110	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2112	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2112	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2113	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2116	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2117	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2119	MS::28:37:54: 4, 4, 2	28::MS:37:54: 4, 0, 2	37::MS:28:54: 4, 0, 2	54::MS:28:37: 2, 2, 2
act 5 scene 1: sp: l 2120	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2120	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2121	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 2, 2, 0	28::MS:37:54: 2, 0, 2	37::MS:28:54: 2, 0, 2	54::MS:28:37: 0, 2, 2
act 5 scene 1: div: stage	MS::28:37:54: 15, 15, 15	28::MS:37:54: 15, 0, 0	37::MS:28:54: 15, 0, 0	54::MS:28:37: 15, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 11, 11, 11	28::MS:37:54: 11, 0, 0	37::MS:28:54: 11, 0, 0	54::MS:28:37: 11, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 3, 3, 3	28::MS:37:54: 3, 0, 0	37::MS:28:54: 3, 0, 0	54::MS:28:37: 3, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 17, 17, 13	28::MS:37:54: 17, 0, 4	37::MS:28:54: 17, 0, 4	54::MS:28:37: 13, 4, 4
act 5 scene 1: sp: l 2125	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2126	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2127	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2127	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2128	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2129	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2129	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2131	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2135	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2136	MS::28:37:54: 54, 54, 0	28::MS:37:54: 54, 0, 54	37::MS:28:54: 54, 0, 54	54::MS:28:37: 0, 54, 54
act 5 scene 1: app: rdg	MS::28:37:54: 2, 2, 1	28::MS:37:54: 2, 0, 1	37::MS:28:54: 2, 0, 1	54::MS:28:37: 1, 1, 1
act 5 scene 1: app: rdg	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2137	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2137	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: div: stage	MS::28:37:54: 3, 3, 0	28::MS:37:54: 3, 0, 3	37::MS:28:54: 3, 0, 3	54::MS:28:37: 0, 3, 3
act 5 scene 1: sp: l 2140	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2142	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2142	MS::28:37:54: 1, 1, 1	28::MS:37:54: 1, 0, 0	37::MS:28:54: 1, 0, 0	54::MS:28:37: 1, 0, 0
act 5 scene 1: sp: l 2145	MS::28:37:54: 1, 1, 0	28::MS:37:54: 1, 0, 1	37::MS:28:54: 1, 0, 1	54::MS:28:37: 0, 1, 1
act 5 scene 1: sp: l 2146	MS::28:37:54: 0, 0, 1	28::MS:37:54: 0, 0, 1	37::MS:28:54: 0, 0, 1	54::MS:28:37: 1, 1, 1
act 5 scene 1: sp: l 2148	MS::28:37:54: 0, 0, 1	28::MS:37:54: 0, 0, 1	37::MS:28:54: 0, 0, 1	54::MS:28:37: 1, 1, 1
